
@RELATION dataset
 
@ATTRIBUTE m1 REAL
@ATTRIBUTE m2 REAL
@ATTRIBUTE m3 REAL
@ATTRIBUTE m4 REAL
@ATTRIBUTE m5 REAL
@ATTRIBUTE m6 REAL
@ATTRIBUTE m7 REAL
@ATTRIBUTE m8 REAL
@ATTRIBUTE m9 REAL
@ATTRIBUTE m10 REAL
@ATTRIBUTE m11 REAL
@ATTRIBUTE m12 REAL
@ATTRIBUTE m13 REAL
@ATTRIBUTE m14 REAL
@ATTRIBUTE m15 REAL
@ATTRIBUTE m16 REAL
@ATTRIBUTE m17 REAL
@ATTRIBUTE m18 REAL
@ATTRIBUTE m19 REAL
@ATTRIBUTE m20 REAL
@ATTRIBUTE m21 REAL
@ATTRIBUTE m22 REAL
@ATTRIBUTE m23 REAL
@ATTRIBUTE m24 REAL
@ATTRIBUTE m25 REAL
@ATTRIBUTE m26 REAL
@ATTRIBUTE m27 REAL
@ATTRIBUTE m28 REAL
@ATTRIBUTE m29 REAL
@ATTRIBUTE m30 REAL
@ATTRIBUTE m31 REAL
@ATTRIBUTE m32 REAL
@ATTRIBUTE m33 REAL
@ATTRIBUTE m34 REAL
@ATTRIBUTE m35 REAL
@ATTRIBUTE m36 REAL
@ATTRIBUTE m37 REAL
@ATTRIBUTE m38 REAL
@ATTRIBUTE m39 REAL
@ATTRIBUTE m40 REAL
@ATTRIBUTE m41 REAL
@ATTRIBUTE m42 REAL
@ATTRIBUTE m43 REAL
@ATTRIBUTE m44 REAL
@ATTRIBUTE m45 REAL
@ATTRIBUTE m46 REAL
@ATTRIBUTE m47 REAL
@ATTRIBUTE m48 REAL
@ATTRIBUTE m49 REAL
@ATTRIBUTE m50 REAL
@ATTRIBUTE m51 REAL
@ATTRIBUTE m52 REAL
@ATTRIBUTE m53 REAL
@ATTRIBUTE m54 REAL
@ATTRIBUTE m55 REAL
@ATTRIBUTE m56 REAL
@ATTRIBUTE m57 REAL
@ATTRIBUTE m58 REAL
@ATTRIBUTE m59 REAL
@ATTRIBUTE m60 REAL
@ATTRIBUTE m61 REAL
@ATTRIBUTE m62 REAL
@ATTRIBUTE m63 REAL
@ATTRIBUTE m64 REAL
@ATTRIBUTE m65 REAL
@ATTRIBUTE m66 REAL
@ATTRIBUTE m67 REAL
@ATTRIBUTE m68 REAL
@ATTRIBUTE m69 REAL
@ATTRIBUTE m70 REAL
@ATTRIBUTE m71 REAL
@ATTRIBUTE m72 REAL
@ATTRIBUTE m73 REAL
@ATTRIBUTE m74 REAL
@ATTRIBUTE m75 REAL
@ATTRIBUTE m76 REAL
@ATTRIBUTE m77 REAL
@ATTRIBUTE m78 REAL
@ATTRIBUTE m79 REAL
@ATTRIBUTE m80 REAL
@ATTRIBUTE m81 REAL
@ATTRIBUTE m82 REAL
@ATTRIBUTE m83 REAL
@ATTRIBUTE m84 REAL
@ATTRIBUTE m85 REAL
@ATTRIBUTE m86 REAL
@ATTRIBUTE m87 REAL
@ATTRIBUTE m88 REAL
@ATTRIBUTE m89 REAL
@ATTRIBUTE m90 REAL
@ATTRIBUTE m91 REAL
@ATTRIBUTE m92 REAL
@ATTRIBUTE m93 REAL
@ATTRIBUTE m94 REAL
@ATTRIBUTE m95 REAL
@ATTRIBUTE m96 REAL
@ATTRIBUTE m97 REAL
@ATTRIBUTE m98 REAL
@ATTRIBUTE m99 REAL
@ATTRIBUTE m100 REAL
@ATTRIBUTE class {Elk,Deer,Cattle}
 
@DATA
0.05943,0.06922,0.01582,0.01777,0.00596,0.05989,0.01057,0.02086,0.0063,0.0766,0.00168,0.06636,0.04611,0.02542,0.00501,0.01777,0.00245,0.01564,0.00553,0.00424,0.02522,0.00067,0.06749,0.00298,0.06838,0.05228,0.02791,0.0076,0.07605,0.00661,0.00237,0.05978,0.00422,0.06524,0.00424,0.08153,0.00575,0.0073,0.00886,0.00501,0.00913,0.00665,0.07703,0.04717,0.05579,0.00634,0.00854,0.00622,0.00742,0.00698,0.00574,0.00651,0.05302,0.00684,0.00534,0.00336,0.0479,0.04853,0.00712,0.03112,0.06314,0.0044,0.03609,0.05603,0.05501,0.00719,0.0606,0.00738,0.00672,0.04142,0.00631,0.05608,0.00541,0,0.04555,0.00762,0.07518,0.00401,0.01109,0.0528,0.03678,0.00196,0.00674,0.0482,0.05712,0.04051,0.00663,0.03331,0.00335,0.01831,0.06242,0.006,0.00534,0.00657,0.00678,0.01785,0.01939,0.03526,0.01559,0.0463,Elk
0.0645,0.07625,0.01581,0.01958,0.0046,0.06056,0.02686,0.02805,0.00424,0.08549,0.00428,0.07445,0.04687,0.02937,0.00598,0.01958,0.00322,0.03362,0.00539,0.00356,0.04046,0.00225,0.07352,0.00391,0.06853,0.05269,0.03102,0.00983,0.08538,0.00498,0.00108,0.06787,0.00534,0.07307,0.00801,0.08217,0.0057,0.00993,0.01116,0.0068,0.02758,0.00856,0.08597,0.05648,0.06194,0.00527,0.02203,0.00669,0.00595,0.01067,0.00443,0.00326,0.05681,0.01042,0.00748,0.00306,0.04868,0.05039,0.00882,0.03098,0.06704,0.00337,0.04591,0.05639,0.05529,0.00789,0.06111,0.00895,0.00495,0.04854,0.00698,0.06569,0.00629,0.00541,0.05141,0.00963,0.08304,0.00329,0.02525,0.05773,0.05001,0.00228,0,0.04903,0.0579,0.04123,0.00598,0.03498,0.00335,0.02147,0.06514,0.00706,0.00864,0.00367,0.00392,0.02119,0.02002,0.03966,0.01448,0.04723,Cattle
0.01807,0.02474,0.01237,0.01049,0.04932,0.00961,0.04628,0.02561,0.04145,0.03353,0.05019,0.02952,0.00482,0.01086,0.03286,0.01049,0.02641,0.04685,0.03082,0.05414,0.03917,0.013,0.02273,0.02863,0.00981,0.0105,0.00886,0.02739,0.03486,0.04685,0.00947,0.02728,0.0242,0.02937,0.03095,0,0.03415,0.04126,0.01608,0.0266,0.03841,0.02471,0.03361,0.02666,0.02257,0.04129,0.03671,0.02029,0.03763,0.0355,0.03282,0.03522,0.01319,0.03262,0.02752,0.03647,0.0051,0.0095,0.02478,0.00796,0.018,0.0218,0.02673,0.00969,0.00952,0.05739,0.0105,0.03334,0.03673,0.02078,0.02906,0.03166,0.05223,0.04281,0.0172,0.02724,0.0283,0.05371,0.04448,0.01982,0.03516,0.02167,0.03633,0.00422,0.0083,0.01177,0.03574,0.01111,0.02092,0.01527,0.01107,0.02919,0.05521,0.04813,0.03704,0.01729,0.00383,0.02001,0.00705,0.00578,Elk
0.06204,0.07458,0.01512,0.01776,0.01425,0.05873,0.01627,0.0246,0.00949,0.08218,0.01745,0.07156,0.04506,0.02893,0.00537,0.01776,0.00506,0.02273,0.00368,0.01955,0.03303,0.00148,0.07207,0.00384,0.06736,0.05168,0.03064,0.00334,0.08187,0.01315,0.0009,0.06485,0.00292,0.07027,0,0.08066,0.00414,0.00872,0.00836,0.00371,0.01691,0.0038,0.08266,0.05273,0.06091,0.00955,0.01507,0.00363,0.00715,0.00732,0.00493,0.0055,0.05473,0.00415,0.0025,0.0049,0.04697,0.05001,0.0039,0.02981,0.06667,0.00243,0.04175,0.05531,0.0542,0.02259,0.05979,0.00271,0.00721,0.04546,0.00199,0.06187,0.01745,0.01259,0.04892,0.0038,0.08039,0.01946,0.0158,0.05785,0.04406,0.00121,0.0038,0.04732,0.05634,0.03957,0.00585,0.03288,0.00221,0.01743,0.06307,0.00289,0.02053,0.0131,0.00614,0.01603,0.01864,0.03753,0.01544,0.04546,Cattle
0.02197,0.03333,0,0.00778,0.0116,0.01424,0.02132,0.01193,0.00699,0.04472,0.01446,0.03457,0.01145,0.01273,0.00408,0.00778,0.00238,0.02451,0.00609,0.01697,0.02698,0.00196,0.02878,0.00582,0.01263,0.01122,0.01041,0.00441,0.04555,0.01094,0.00087,0.03091,0.00398,0.03435,0.00874,0.02513,0.00777,0.01313,0.00544,0.00587,0.01641,0.00435,0.04523,0.03071,0.02727,0.00608,0.01607,0.00557,0.00882,0.00719,0.00879,0.00518,0.0172,0.00889,0.00763,0.00347,0.01027,0.01351,0.00431,0.00726,0.02433,0.00754,0.02659,0.00991,0.00946,0.01964,0.01226,0.00776,0.01068,0.02598,0.00775,0.03409,0.01491,0.01131,0.0225,0.00502,0.03985,0.01693,0.01993,0.02328,0.03385,0.00471,0.00545,0.0087,0.00801,0.01005,0.00985,0.01235,0.00238,0,0.01629,0.00809,0.01796,0.01041,0.00713,0.00973,0.00631,0.0201,0.00413,0.01017,Elk
0.08474,0.09644,0.0379,0.03933,0.00475,0.08287,0.03322,0.04641,0.00514,0.10445,0.00483,0.09368,0.06923,0.0363,0.01563,0.03933,0.00909,0.0417,0.0162,0.00246,0.05418,0.00361,0.09431,0.00762,0.09179,0.07596,0.03824,0.02466,0.10406,0.00627,0.0088,0.08712,0.01849,0.09259,0.0173,0.1048,0.01706,0.01476,0.03087,0.01023,0.03759,0.02538,0.10492,0.07475,0.0754,0.0098,0.02743,0.02654,0.01025,0.01957,0.01541,0.01105,0.07775,0.02139,0.02018,0.0082,0.07084,0.06131,0.02533,0.04756,0.08786,0.02577,0.06364,0.07967,0.07868,0,0.08414,0.01978,0.01359,0.06761,0.01954,0.08399,0.005,0.00373,0.07146,0.02343,0.10248,0.00227,0.03292,0.07885,0.0654,0.01136,0.01089,0.07143,0.08054,0.06363,0.01445,0.05644,0.01507,0.03874,0.08648,0.01995,0.00258,0.00465,0.0119,0.03593,0.03691,0.05996,0.031,0.0695,Cattle
0.01816,0.00767,0.05254,0.05344,0.07713,0.03126,0.05857,0.04107,0.05633,0,0.06146,0.00734,0.03248,0.00859,0.06231,0.05344,0.01907,0.05565,0.0584,0.08203,0.04414,0.0041,0.01064,0.02088,0.03173,0.03837,0.00751,0.05252,0,0.07348,0.0015,0.01385,0.02949,0.01103,0.0313,0.02028,0.06028,0.06434,0.05103,0.01556,0.05018,0.05141,0,0.02505,0.00239,0.07122,0.02625,0.04235,0.06558,0.05659,0.06,0.0564,0.02599,0.05499,0.05002,0.05235,0.03106,0.00257,0.05127,0.01809,0.00874,0.04804,0.03384,0.04044,0.04012,0.08506,0.03838,0.05603,0.06215,0.03222,0.05596,0.0163,0.07899,0.03448,0.02985,0.05225,0.00582,0.07986,0.05768,0.01539,0.03705,0.01328,0.06456,0.03308,0.03284,0.03074,0.0611,0.03717,0.00919,0.0557,0.02174,0.05548,0.0814,0.07605,0.06363,0.05192,0.02324,0.03675,0.02033,0.03319,Elk
0.06814,0.08008,0.02307,0.02571,0.00392,0.06599,0.02611,0.03001,0.00439,0.08828,0.00367,0.07735,0.05215,0.03069,0.00696,0.02571,0.00062,0.03217,0.00465,0.00669,0.04005,0.00045,0.07771,0.00384,0.07455,0.05921,0.0326,0.0086,0.08797,0.00482,0.00333,0.07077,0.00643,0.07615,0.00839,0.08763,0.00611,0.01213,0.01637,0.0061,0.02559,0.00884,0.08874,0.05865,0.06395,0.00296,0.02198,0.01011,0.00565,0.01167,0.00407,0.00555,0.06086,0.00865,0.00607,0.00447,0.05378,0.0531,0.00861,0.03492,0.07241,0.00884,0.04776,0.06288,0.06207,0.00633,0.06775,0.00873,0.00804,0.05128,0.00634,0.06802,0.00362,0.00245,0.05475,0.00741,0.08611,0.007,0.02513,0.06305,0.05071,0.00362,0.00589,0.05447,0.06372,0.04673,0.00709,0.03993,0.00306,0.02398,0.06957,0.00442,0.00489,0.00351,0.00696,0.02192,0.02552,0.04338,0.02306,0.05254,Cattle
0.08228,0.09371,0.03429,0.03659,0.00166,0.07989,0.0305,0.04342,0.0043,0.10181,0.00432,0.09109,0.06625,0.03958,0.01188,0.03659,0.00568,0.0394,0.01242,0.00151,0.05183,0.0075,0.09141,0.00987,0.08841,0.07282,0.04173,0.02169,0.10145,0.0037,0.01297,0.08446,0.01696,0.08967,0.01536,0.10157,0.01325,0.01325,0.02816,0.01288,0.03544,0.02255,0.10226,0.07218,0.07769,0.00599,0.02871,0.02408,0.00892,0.01789,0.01311,0.00807,0.07501,0.01935,0.01822,0.00409,0.06796,0.06553,0.02255,0.04996,0.0858,0.02191,0.06118,0.0765,0.07547,0.00558,0.08114,0.01773,0.01155,0.06499,0.01748,0.08139,0.0035,0.00259,0.06871,0.02121,0.09989,0.00157,0.03028,0.07628,0.06311,0.014,0.00905,0.06857,0.0777,0.06078,0.01267,0.05391,0.01748,0.03659,0.08375,0.01731,0.00434,0.00162,0.00969,0.03394,0.03764,0.05678,0.03109,0.0667,Cattle
0.01001,0.02375,0.00838,0.00505,0.02719,0.01307,0.03074,0.02001,0.01762,0.03315,0.02557,0.02154,0.00694,0.00609,0.01375,0.00505,0.00956,0.0354,0.01318,0.03288,0.03083,0.00338,0.02103,0.00786,0.01554,0,0.00338,0.01456,0.03344,0.02445,0.003,0.0174,0.01126,0.02194,0.01407,0.02208,0.0152,0.02195,0.00966,0.00977,0.02823,0.01251,0.03345,0.01547,0.01647,0.02211,0.02569,0.01069,0.01619,0.01804,0.01414,0.0134,0.00511,0.01553,0.01261,0.01447,0.00556,0.0099,0.01252,0.00437,0.01658,0.01091,0.01877,0.00651,0.00816,0.03584,0.01063,0.01691,0.01755,0.01311,0.01359,0.01919,0.02987,0.01301,0.00796,0.01289,0.02792,0.03224,0.02926,0.0115,0.02619,0.00889,0.01545,0.00722,0,0.00857,0.01657,0.00321,0.00895,0.0108,0.01142,0.01347,0.03272,0.02597,0.01646,0.00946,0.00249,0.01256,0.00455,0.00646,Elk
0.08194,0.09328,0.03368,0.03554,0,0.07957,0.02925,0.04306,0.0044,0.10136,0.0028,0.09068,0.06582,0.03946,0.01135,0.03554,0.00402,0.03792,0.012,0.00461,0.05145,0.00721,0.09096,0.00986,0.08791,0.0722,0.04165,0.02126,0.10102,0.00298,0.0126,0.084,0.01731,0.08922,0.01484,0.10106,0.01283,0.0119,0.02776,0.01298,0.0345,0.02232,0.10181,0.0718,0.07767,0.00517,0.02864,0.02376,0.00844,0.01783,0.01306,0.00817,0.07457,0.0192,0.018,0.00456,0.06751,0.06552,0.02229,0.04982,0.08557,0.02136,0.06084,0.07593,0.07495,0.00225,0.08064,0.01756,0.0113,0.06463,0.01733,0.08102,0.00261,0.00177,0.06826,0.02086,0.09948,0.00446,0.02901,0.07591,0.06275,0.01421,0.00894,0.06814,0.07725,0.06036,0.0123,0.05348,0.01749,0.0359,0.08336,0.01699,0,0.00151,0.00963,0.0333,0.03646,0.05636,0.0295,0.06624,Cattle
0.00704,0.00394,0.05005,0.05056,0.08008,0.01264,0.05893,0.03315,0.07198,0.0049,0.08161,0.00628,0.01493,0.00393,0.06463,0.05056,0.05823,0.05291,0.06318,0.08717,0.03496,0.03181,0.00433,0.05499,0.01512,0.02435,0.0035,0.05388,0.00607,0.07629,0.02603,0.00979,0.05221,0.00775,0.05429,0.00842,0.06236,0.06699,0.05132,0.04963,0.04846,0.0529,0.00555,0.01428,0.00239,0.07354,0.04531,0.04965,0.06853,0.05998,0.06269,0.065,0.00264,0.05773,0.05655,0.06822,0.01262,0.00273,0.05294,0.01847,0.0044,0.05296,0.02059,0.02133,0.0239,0.08746,0.02534,0.05909,0.06504,0.01468,0.05864,0.01362,0.08217,0.07115,0.00851,0.05477,0.0031,0.08669,0.05752,0.00865,0.02726,0.04919,0.06743,0.01547,0.01626,0.0211,0.06408,0.02722,0.04471,0.04843,0,0.05819,0.08455,0.07893,0.06644,0.04827,0.03691,0.02047,0.03993,0.01577,Elk
0.06478,0.07731,0.02088,0.02347,0.00697,0.06326,0.02119,0.02724,0.0063,0.08517,0.01042,0.07421,0.04939,0.02994,0.00704,0.02347,0.00033,0.0273,0.00343,0.01362,0.03617,0.00015,0.07513,0.00278,0.07176,0.05656,0.03162,0.006,0.0849,0.00651,0.00168,0.06763,0,0.07318,0.00285,0.08473,0.00495,0.01078,0.01389,0.00442,0.02087,0.0065,0.08566,0.05568,0.06276,0,0.01656,0.00791,0.00632,0.00987,0.00161,0.00326,0.05774,0.00642,0.00201,0.00472,0.05081,0.05192,0.00644,0.0337,0.06893,0.00715,0.04462,0.06006,0.05969,0.01407,0.06532,0.00656,0.00683,0.04802,0.00219,0.06498,0.00889,0.00715,0.05166,0.00511,0.08297,0.01359,0.02053,0.05993,0.04711,0.00247,0.00405,0.05161,0.06087,0.04381,0.00443,0.03689,0.0027,0.02073,0.06651,0.00358,0.01094,0.0058,0.00433,0.01752,0.02421,0.04024,0.02025,0.04964,Cattle
0.03458,0.04657,0.02609,0.0282,0.03776,0.03484,0.01513,0,0.03127,0.0555,0.04087,0.04418,0.02151,0.01269,0.02742,0.0282,0.02772,0.01372,0.02646,0.04598,0.01057,0.00946,0.04401,0.01689,0.04382,0.03289,0.01362,0.016,0.05512,0.03361,0.00627,0.03782,0.01748,0.0434,0.01474,0.0553,0.02208,0.02375,0.0224,0.01258,0.00769,0.01766,0.05599,0.02623,0.03516,0.03438,0.00643,0.01794,0.02886,0.01784,0.02356,0.02507,0.02741,0.01624,0.01939,0.02898,0.02247,0.02717,0.01779,0.00994,0.03902,0.02111,0.0155,0.03595,0.0365,0.04454,0.04112,0.01772,0.02407,0.01842,0.02129,0.03531,0.03888,0.03319,0.02132,0.01751,0.05282,0.04542,0.01466,0.02981,0.01799,0.01584,0.02773,0.02432,0.03407,0.01884,0.02314,0.0149,0.01038,0.02536,0.03624,0.02037,0.04091,0.03678,0.02569,0.02157,0.01882,0.0134,0.0222,0.02256,Deer
0.07242,0.08337,0.02931,0.03057,0.00831,0.07168,0.02062,0.03319,0.00445,0.09105,0.00838,0.08059,0.05806,0.03374,0.00983,0.03057,0.00134,0.02848,0.00929,0.00839,0.04045,0.00277,0.08138,0.00332,0.08036,0.06607,0.036,0.01283,0.09063,0.00761,0.00705,0.07391,0.01013,0.07916,0.00536,0.09301,0.00588,0.00515,0.02278,0.00527,0.02382,0.01457,0.0915,0.06152,0.06885,0.00675,0.01957,0.01642,0.00637,0.00936,0.00579,0.00445,0.06547,0.00953,0.01051,0.00406,0.05947,0.0581,0.01446,0.04202,0.07643,0.01581,0.05052,0.06964,0.06902,0.01453,0.07468,0.0079,0.00545,0.05469,0.00996,0.07056,0.01106,0.00715,0.05866,0.01257,0.08937,0.00813,0.02006,0.06648,0.05157,0.00687,0.00691,0.06057,0.07008,0.05296,0.00427,0.04656,0.00976,0.02977,0.07459,0.00925,0.01308,0.00693,0.00368,0.02605,0.03208,0.04708,0.02587,0.05866,Deer
0.017,0.03045,0.00799,0.00387,0.0178,0.01179,0.02716,0.01271,0.01181,0.04116,0.01726,0.03025,0.00824,0.00868,0,0.00387,0.00427,0.03038,0.00729,0.02287,0.0236,0.00237,0.02679,0.00759,0.0157,0.00998,0.00676,0.00776,0.04178,0.01703,0.00109,0.0267,0.00321,0.03042,0.00939,0.02838,0.00839,0.017,0.00706,0.00665,0.02239,0.00737,0.04161,0.02578,0.02312,0.01184,0.01999,0.00473,0.01158,0.01568,0.00934,0.00915,0.01159,0.01128,0.00659,0.00779,0.00779,0.01316,0.00737,0.00627,0.02237,0.00505,0.0172,0.0107,0.00924,0.026,0.01555,0.01219,0.01083,0.01882,0.00793,0.02956,0.02094,0.01267,0.01782,0.00699,0.03635,0.02209,0.02465,0.01996,0.0272,0.00387,0.00872,0.00722,0.00854,0.01007,0.01189,0.0104,0.00187,0.01196,0.01273,0.00841,0.02444,0.01681,0.01028,0.01019,0.00466,0.0125,0,0.00879,Elk
0.05866,0.07122,0.01717,0.01923,0.02936,0.05623,0.02708,0.02208,0.02366,0.07956,0.03337,0.06845,0.04249,0.0282,0.014,0.01923,0.01711,0.03082,0.0122,0.03624,0.0341,0.00404,0.06872,0.01031,0.06503,0.04982,0.02987,0.0065,0.07936,0.02616,0,0.06194,0.00667,0.06742,0.01197,0.07798,0.01338,0.01967,0.00883,0.00832,0.02269,0.00371,0.08003,0.05027,0.05962,0.02289,0.02282,0,0.01778,0.01477,0.01191,0.01581,0.05132,0.0112,0.00723,0.01928,0.04401,0.0488,0.00389,0.02803,0.06429,0.00593,0.03952,0.05341,0.05272,0.03754,0.05825,0.0115,0.01557,0.04239,0.0081,0.05956,0.03192,0.02688,0.04558,0.00595,0.07712,0.03622,0.02579,0.05497,0.04374,0.00467,0.01634,0.04468,0.05395,0.0369,0.01433,0.0301,0.00314,0.01799,0.05993,0.0077,0.03475,0.0282,0.01611,0.01446,0.01847,0.03451,0.01796,0.04278,Deer
0.01185,0.01724,0.04321,0.04466,0.0572,0.023,0.02958,0.01579,0.04917,0.02431,0.05861,0.01335,0.01552,0.00021,0.04567,0.04466,0.04132,0.02241,0.04469,0.0648,0.00993,0.01953,0.01567,0.0329,0.02728,0.02807,0.00075,0.03438,0.02422,0.05315,0.01439,0.00674,0.03408,0.01337,0.03088,0.03463,0.04101,0.04279,0.03982,0.02855,0.02065,0.03476,0.02485,0.00595,0.01229,0.05282,0.0138,0.03333,0.04809,0.03753,0.04231,0.04243,0.00756,0.03562,0.03693,0.04731,0.01387,0.01259,0.03476,0.01526,0.01427,0.0368,0.00776,0.02863,0.03183,0.06321,0.03562,0.03702,0.04344,0.00784,0.03958,0.00543,0.05856,0.04806,0,0.03563,0.0221,0.06381,0.02826,0.00343,0.01096,0.03143,0.04705,0.01767,0.02471,0.02154,0.04252,0.02251,0.02575,0.03905,0.01575,0.03863,0.06,0.05616,0.04492,0.03628,0.03274,0.01296,0.03567,0.01696,Deer
0.01005,0.00721,0.02086,0.02289,0.00476,0.02421,0.02146,0.00795,0.00425,0.01595,0,0.0047,0.02432,0.00378,0.01112,0.02289,0.0063,0.01729,0.00873,0.00413,0.00671,0.00262,0.00532,0.00478,0.02305,0.03418,0.00138,0.00505,0.01636,0.00604,0.00181,0.00535,0.00669,0.0091,0.00858,0.0237,0.00935,0.00948,0.01437,0.00542,0.01697,0.00433,0.01643,0.01494,0.00657,0.0078,0.01624,0.00615,0.00832,0.00951,0.00716,0.00467,0.01476,0.00832,0.00725,0.00512,0.02454,0.00381,0.0043,0.01184,0.00407,0.00831,0.01902,0.03253,0.0353,0.00681,0.03648,0.00878,0.00765,0.0181,0.00853,0.0094,0.00648,0.00086,0.01801,0.00499,0.01142,0.00387,0.02019,0.00376,0.01519,0.00666,0.00567,0.02683,0.02704,0.02027,0.00664,0.01454,0.0022,0.01725,0.01189,0.00774,0.0052,0.00446,0.00569,0.01319,0.01448,0.01574,0.01598,0.02484,Elk
0.05961,0.07213,0.01445,0.01699,0.00598,0.05702,0.02243,0.02251,0.00476,0.08031,0.01141,0.06925,0.04326,0.02748,0.00872,0.01699,0.00569,0.02795,0.00642,0.01314,0.03405,0.00034,0.06966,0.00343,0.06572,0.05035,0.0291,0.0046,0.08011,0.00513,0.0003,0.06271,0.00227,0.06811,0.00437,0.07882,0.00396,0.00939,0.00842,0.0034,0.02122,0.00274,0.0808,0.05094,0.05998,0.00609,0.01874,0.00228,0.00682,0.00957,0.00467,0.00312,0.05221,0.00495,0.00176,0.00341,0.04489,0.04848,0.00295,0.02883,0.06524,0.00298,0.04021,0.05401,0.05303,0.01484,0.05873,0.00481,0.00543,0.04316,0,0.06025,0.00862,0.00833,0.04641,0.00378,0.07794,0.01331,0.02121,0.0559,0.04421,0.00109,0.0034,0.04555,0.0548,0.03781,0.00565,0.03114,0.00251,0.01698,0.06082,0.0025,0.01169,0.00489,0.00331,0.01369,0.01895,0.03515,0.01526,0.04366,Cattle
0.05809,0.07092,0.01422,0.01598,0.02315,0.05578,0.01847,0.02133,0.01768,0.07893,0.02734,0.0678,0.04197,0.02625,0.01001,0.01598,0.0106,0.02278,0.00788,0.0298,0.02994,0.0018,0.0684,0.00434,0.06449,0.04931,0.02791,0.00309,0.07873,0.01963,0.00034,0.06132,0.00336,0.06679,0.00548,0.07745,0.00726,0.01281,0.00835,0.00467,0.01545,0.00265,0.07943,0.0495,0.05759,0.01736,0.01537,0.00222,0.01275,0.009,0.00599,0.00944,0.05075,0.00585,0.00359,0.01385,0.0435,0.04649,0.00268,0.02727,0.06371,0.00186,0.03842,0.05289,0.05229,0.03103,0.05793,0.0054,0.0089,0.04169,0.00389,0.05867,0.02552,0.02236,0.04498,0.00373,0.07649,0.0299,0.01729,0.05447,0.04081,0.00318,0.01104,0.04421,0.05351,0.03641,0.00736,0.02971,0.00231,0.01686,0.0594,0.00261,0.02808,0.02201,0.00969,0.01322,0.01739,0.03395,0.01552,0.0423,Cattle
0,0,0,0,0,0,0,0,0.01977,0,0.02851,0,0,0.02822,0,0,0.01524,0,0,0,0,0.0035,0,0.00626,0,0,0.0302,0,0,0,0.00262,0,0.00706,0,0.00306,0,0,0,0,0,0,0,0,0,0.06356,0,0.0148,0,0,0,0,0,0,0,0,0.0167,0,0.0507,0,0.03511,0.07021,0,0,0,0,0,0,0,0,0,0,0,0,0.02169,0,0,0,0,0,0.0602,0,0.00697,0,0,0,0,0,0,0.00587,0,0,0,0,0,0,0,0.02645,0,0.02177,0,Cattle
0.06131,0.07162,0.0169,0.01935,0.00901,0.05901,0.0098,0.0231,0.00569,0.07813,0.01243,0.06801,0.04525,0.02734,0.00776,0.01935,0.00328,0.01448,0.00612,0.01522,0.02653,0.00176,0.07005,0.00096,0.0676,0.05232,0.02973,0.00501,0.07754,0.00638,0.00128,0.06149,0.00383,0.06695,0.00388,0.0809,0.00269,0.00788,0.00983,0.00384,0.00967,0.00329,0.07859,0.04883,0.0582,0.00867,0.007,0.00452,0.00741,0.00573,0.00312,0.00291,0.05419,0,0.00478,0.00306,0.04693,0.05039,0.00301,0.02972,0.06558,0.00392,0.03779,0.05588,0.05505,0.01704,0.06073,0.00301,0,0.04331,0.00485,0.05758,0.01149,0.0095,0.0476,0.00412,0.07678,0.01544,0.00833,0.05534,0.03788,0.00369,0.00485,0.04755,0.05678,0.0398,0.00353,0.03314,0.00332,0.01853,0.06279,0.00377,0.01347,0.00772,0.00333,0.01531,0.01806,0.03687,0.01659,0.04567,Cattle
0.06196,0.0744,0.01913,0.02101,0.01268,0.05963,0.01302,0.02478,0.00888,0.08231,0.01763,0.07124,0.04591,0.02931,0.00942,0.02101,0.00803,0.0208,0.00778,0.02015,0.03387,0.00175,0.07198,0.00077,0.06848,0.0533,0.031,0.00511,0.08198,0.0095,0.00109,0.06483,0.00381,0.07048,0.0014,0.08138,0.0057,0.00694,0.01058,0.0036,0.01699,0.00364,0.08283,0.05285,0.06184,0.01037,0.01425,0.00396,0.0068,0.00701,0.00328,0.00363,0.05476,0.00542,0.00373,0.00589,0.04764,0.0505,0.00366,0.0309,0.0674,0.00499,0.04156,0.05689,0.05594,0.0213,0.06149,0.00361,0.00443,0.04512,0.00441,0.06206,0.01487,0.01381,0.0488,0.00441,0.08003,0.02029,0.01255,0.05809,0.04417,0.00216,0.00346,0.04822,0.05746,0.04048,0,0.03368,0.00349,0.0186,0.06343,0.00362,0.01762,0.01152,0.00373,0.01629,0.02017,0.03771,0.01842,0.04632,Cattle
0,0,0,0,0,0,0,0,0,0,0,0,0,0.03048,0,0,0,0,0,0,0,0.00402,0,0,0,0,0.0324,0,0,0,0.00365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cattle
